no_of_dependents,education,self_employed,income_annum,loan_amount,loan_term,cibil_score,total_assets_value
0,1,1,16.034714042019267,17.19650523230891,2,868,17.914842661697413
2,1,1,15.747031969567487,17.04631495369775,4,763,17.48927637426816
5,0,1,15.444751097694555,16.432906390798355,14,527,17.624392804472908
4,1,0,15.03928598958639,16.35711255142882,2,741,16.850463544671545
4,0,1,15.967272761223736,17.103912445481086,12,802,17.80449460452855
3,0,1,16.034714042019267,17.17935215308266,8,538,17.901486870515857
5,1,1,15.38412647587812,16.60667566577699,4,523,16.98938901690174
4,0,0,14.845129975145433,15.931766072766827,14,381,16.51687177091569
1,1,1,15.03928598958639,15.761420707019587,4,534,16.892822818510687
5,0,1,13.592367006650065,14.603967918328545,14,574,15.64005985001532
1,0,0,15.226497531674536,16.222455666282563,6,405,17.210018951475632
0,0,0,14.457364444136669,15.150511624696614,16,542,15.816990558174398
5,1,1,15.717618084361195,17.050259731988763,14,820,17.52419263937439
0,1,0,15.464169183551656,16.41076526492114,2,505,17.654962870557586
3,1,1,15.717618084361195,16.612791892794426,2,508,17.72352554199488
1,0,1,15.363073066680286,16.523560759066484,20,835,16.733281290048552
0,0,0,15.60727002719233,16.90655301132259,12,826,17.014183675514957
5,0,1,15.687312734865866,16.75467248002987,12,427,17.312018119430753
3,1,0,13.122363377404328,14.508657738524219,12,890,15.123843377614453
4,0,0,15.555976732804778,16.40327459319198,2,333,17.293668980762558
4,0,1,15.732433170146335,16.811242831518264,12,679,17.98372496875283
5,0,0,14.946912669455374,16.325109820342647,18,805,16.569171270318538
3,0,0,15.444751097694555,16.213405830762646,16,826,17.226658270479597
1,0,1,15.65606019136176,16.98938901690174,10,844,17.565014633894645
5,1,1,15.29711509888849,16.461685355348397,10,663,17.226658270479597
1,0,0,15.907374619642667,16.90199719478673,6,884,17.815544440715133
1,0,0,13.9108207377686,15.123843377614453,2,508,15.123843377614453
0,1,1,14.690979295318174,15.747031969567487,4,581,16.759949537130716
3,1,1,15.761420707019587,17.085079497147994,12,481,17.768675506723596
1,1,1,15.978833583624812,17.216707939626428,12,543,18.170936510840978
0,0,1,15.068273526459642,16.349207371921707,10,448,16.689075197544057
1,1,1,14.28551418721001,15.483217378522351,4,713,16.012735135300492
5,0,1,15.86963429165982,16.666217059468007,16,493,17.246266741867974
2,0,0,15.123843377614453,16.034714042019267,10,819,16.985196138641705
4,1,0,12.89921982609012,14.151982794585487,18,827,14.151982794585487
0,0,0,15.38412647587812,16.569171270318538,10,398,17.39345845137093
0,1,1,14.880221294956703,15.830413578506539,18,692,16.523560759066484
5,1,1,15.424948470398375,16.496532086678563,18,509,17.47907220409392
0,1,1,15.84365880525656,16.711422496236054,16,439,17.894741482376325
1,1,0,14.914122846632385,16.056220247240233,4,622,16.569171270318538
3,0,1,12.206072645530174,13.458835614025542,18,526,13.815510557964274
5,0,1,15.732433170146335,16.759949537130716,8,865,17.686711568872166
5,0,1,16.08763644347361,17.126053571358298,2,328,17.692942118622803
0,1,1,13.997832114758229,15.250595083253597,4,768,16.045524958123483
5,0,1,15.816990558174398,16.99356438831222,16,854,17.511862026916912
4,1,0,15.747031969567487,16.850463544671545,4,839,17.16541464523888
0,0,1,16.02378497148708,16.963963918535928,18,414,17.916499662905043
0,1,1,14.077874822431765,15.363073066680286,16,530,15.990262279448435
3,1,0,15.702580206996654,16.496532086678563,10,841,17.690869579020827
3,0,1,14.403297222866392,15.555976732804778,14,670,16.496532086678563
5,0,1,15.919644712234481,16.855259716935038,14,726,17.739462134257693
4,0,0,14.845129975145433,15.931766072766827,14,352,16.722411617811648
1,1,1,15.761420707019587,16.588099280204055,4,554,17.842646370492925
4,1,0,13.458835614025542,14.403297222866392,18,728,15.319587954740548
0,0,0,15.816990558174398,17.054189010128656,6,463,17.579033555073977
5,0,1,14.648419680899378,15.424948470398375,10,431,16.562781472219765
1,1,1,13.304684934198283,14.457364444136669,8,445,14.978661367769956
5,1,0,13.815510557964274,14.914122846632385,4,896,15.761420707019587
1,0,1,14.603967918328545,15.464169183551656,8,420,16.147654453199863
1,0,0,15.89495209964411,17.246266741867974,2,315,17.757092365633966
4,0,0,15.967272761223736,16.855259716935038,10,867,17.9914351071788
3,0,1,15.830413578506539,17.073607095985757,2,342,17.802641035879226
5,0,1,15.464169183551656,16.283610089435893,18,711,17.48927637426816
2,0,0,15.88237331743725,16.855259716935038,2,723,17.107636844572067
1,1,1,15.250595083253597,16.240313283682568,4,704,17.088874568116545
0,1,0,15.687312734865866,16.821193162371433,16,842,17.608750027402454
0,1,1,15.816990558174398,16.536805985816503,12,600,17.442514608360124
3,0,0,16.02378497148708,17.05810290944979,12,688,17.977513768660188
0,0,0,13.592367006650065,14.648419680899378,16,739,15.38412647587812
1,1,1,13.592367006650065,14.845129975145433,10,798,15.520258650202699
5,1,1,15.226497531674536,16.108045315104818,4,319,17.296750647299966
5,1,1,15.250595083253597,15.978833583624812,6,583,16.694709015262312
3,1,1,15.38412647587812,16.25785759333348,12,535,17.299822846336937
3,0,1,15.931766072766827,17.069753526669768,8,696,17.862064456350026
4,0,0,15.84365880525656,16.98938901690174,8,672,17.24949776244942
4,1,0,15.444751097694555,16.325109820342647,20,410,17.569709478198853
5,1,0,15.096444403426338,16.266515656076592,14,546,17.05810290944979
3,0,1,15.501909511534503,16.636889444373487,16,550,17.43985149094064
5,0,0,13.458835614025542,14.151982794585487,4,344,15.464169183551656
2,0,1,16.0978929436408,17.458346073576802,10,743,17.72352554199488
4,1,0,16.08763644347361,17.41007933260697,4,772,18.155412266337486
0,1,1,16.056220247240233,17.213369038360916,12,302,17.870767731478328
3,1,1,14.978661367769956,16.02378497148708,18,376,16.588099280204055
0,1,1,15.123843377614453,16.266515656076592,10,747,16.64872390202049
2,1,1,15.250595083253597,16.575520497997196,6,710,17.318060433886718
2,0,0,15.761420707019587,17.001863191126915,6,892,17.76096833947866
3,0,0,14.978661367769956,16.25785759333348,16,492,16.8456442582356
5,1,0,15.88237331743725,16.689075197544057,2,559,17.85504688369138
3,0,0,14.603967918328545,15.931766072766827,18,314,16.0978929436408
0,1,1,14.808762330974558,15.943742263813542,6,744,16.510137738734343
5,0,0,15.732433170146335,16.70588231586044,12,690,17.972829919347763
3,1,1,15.65606019136176,16.963963918535928,4,347,17.90484257836283
5,1,1,16.012735135300492,17.26231845087848,2,677,17.770593052852867
1,1,0,15.363073066680286,16.569171270318538,4,468,17.458346073576802
2,0,0,15.907374619642667,16.67771143889374,4,674,17.840862248699423
2,0,0,16.012735135300492,17.12239726015519,14,353,17.928022424141822
4,0,0,15.150511624696614,16.461685355348397,8,727,16.924571516825267
4,0,1,15.990262279448435,16.915602846842507,10,512,17.778226677707938
3,0,1,15.978833583624812,17.118727531266227,18,454,17.93129040090644
5,0,0,15.424948470398375,16.333207030575267,14,315,17.4264284706085
0,0,1,15.60727002719233,16.93787548245163,10,480,17.356469882001587
2,1,1,16.02378497148708,17.001863191126915,16,685,18.030596737882504
1,1,0,15.816990558174398,16.70031127081098,6,460,17.365127944744703
1,0,1,15.931766072766827,17.161899703131436,16,704,17.538791438795542
1,1,1,15.84365880525656,16.98938901690174,12,692,17.615484059583796
1,0,1,15.068273526459642,16.077273656438063,4,398,16.821193162371433
5,1,1,13.815510557964274,15.068273526459642,18,882,15.404745763080856
5,1,1,16.108045315104818,17.069753526669768,4,860,17.755148730425393
2,1,1,15.555976732804778,16.530205301785152,18,330,17.296750647299966
5,1,0,13.458835614025542,14.690979295318174,16,447,15.501909511534503
0,0,1,16.077273656438063,16.985196138641705,12,788,17.83907493812533
1,0,0,16.045524958123483,17.17935215308266,6,526,17.585969999070635
0,1,0,16.06680235657077,17.161899703131436,18,577,17.923100346936394
4,1,1,15.978833583624812,16.96824658032793,16,372,17.733515635069967
5,1,1,15.80338490611862,16.860032995687696,14,759,17.815544440715133
3,1,1,15.226497531674536,16.35711255142882,10,465,17.05810290944979
2,1,0,14.880221294956703,16.1378982782545,4,789,16.523560759066484
3,1,1,15.830413578506539,16.70031127081098,2,680,17.729531566055094
1,1,0,15.88237331743725,17.06200154986545,20,681,17.617718697385214
1,1,1,15.747031969567487,16.920097236430347,16,673,17.682536197461683
0,0,0,15.747031969567487,16.946647468524468,10,313,17.709369592764748
0,0,0,15.38412647587812,16.749367427800177,16,551,17.506886892276796
5,1,1,15.856730886823913,17.01009369026343,8,453,17.531518679466462
3,0,0,15.747031969567487,16.93787548245163,4,650,17.404569676796
1,0,0,13.997832114758229,15.319587954740548,4,439,16.02378497148708
1,1,0,14.880221294956703,16.077273656438063,4,658,16.915602846842507
4,1,1,15.520258650202699,16.75467248002987,6,379,17.61324441699029
4,1,1,14.978661367769956,16.185754299432134,4,450,16.826131444012017
5,0,0,14.77102200299171,15.919644712234481,4,849,16.860032995687696
0,1,0,13.122363377404328,14.28551418721001,18,865,14.914122846632385
0,1,0,14.403297222866392,15.747031969567487,10,853,15.717618084361195
0,0,0,14.077874822431765,15.404745763080856,12,555,16.056220247240233
1,0,0,16.108045315104818,16.8456442582356,20,821,18.065433352004817
0,0,0,14.508657738524219,15.363073066680286,2,820,16.475770095230136
1,0,0,15.444751097694555,16.543363386362664,4,721,17.35065591213617
4,1,1,15.919644712234481,16.99356438831222,20,831,17.84442731486392
5,0,0,15.250595083253597,16.349207371921707,18,571,17.216707939626428
2,0,1,14.077874822431765,15.404745763080856,8,582,16.012735135300492
1,0,1,15.341566861459324,16.42558035070628,18,487,17.51927862457196
1,0,0,15.702580206996654,16.796129193708218,12,758,17.701189588052817
2,1,1,15.931766072766827,17.220035729719104,16,636,17.739462134257693
0,1,0,15.747031969567487,16.8456442582356,16,857,17.808191466409873
4,1,1,15.363073066680286,16.34123920227253,8,678,17.239773212557427
1,1,0,15.88237331743725,16.575520497997196,8,551,17.25912865551038
3,0,0,15.990262279448435,17.030378361434938,16,668,18.12496649980332
1,1,0,15.687312734865866,16.96824658032793,2,672,17.49686174565742
3,0,0,15.068273526459642,16.432906390798355,4,439,17.050259731988763
2,0,1,15.919644712234481,16.791040124200745,16,636,17.791446889136072
0,0,1,14.508657738524219,15.60727002719233,14,393,16.275099399767985
5,0,0,14.808762330974558,15.919644712234481,2,848,16.569171270318538
0,1,1,15.483217378522351,16.68340946000838,4,790,17.49433967622471
2,0,0,16.108045315104818,16.80623028969472,6,312,18.0051652999907
2,0,1,15.424948470398375,16.785925023533974,14,775,17.001863191126915
2,0,0,16.02378497148708,16.73867213868343,20,403,17.90316613203558
3,0,1,15.84365880525656,17.088874568116545,14,867,17.62660764480246
0,1,0,15.464169183551656,16.694709015262312,18,558,17.210018951475632
5,1,0,14.403297222866392,15.60727002719233,4,548,16.3727378693319
0,0,0,15.80338490611862,17.15483253590834,16,486,17.690869579020827
4,1,0,14.978661367769956,16.266515656076592,6,635,16.722411617811648
5,1,0,15.464169183551656,16.8456442582356,2,538,16.96824658032793
4,0,0,15.775605342011543,17.15483253590834,14,496,17.717483227538917
4,1,1,14.151982794585487,15.38412647587812,6,411,15.856730886823913
4,0,0,14.808762330974558,16.185754299432134,6,857,16.933460464242515
5,1,1,15.687312734865866,16.711422496236054,10,360,17.778226677707938
4,1,0,16.045524958123483,17.396247853458508,18,461,17.911520399505434
0,1,1,15.717618084361195,16.51687177091569,16,638,17.51927862457196
5,1,0,15.732433170146335,16.775615653875114,6,865,17.601970340417076
5,0,0,15.538277155705378,16.42558035070628,4,449,17.36225024491709
1,0,1,14.457364444136669,15.363073066680286,2,870,16.3957273875566
5,0,0,15.943742263813542,16.785925023533974,6,815,17.47907220409392
2,0,1,14.73180128983843,15.789591583986283,16,454,16.48273876454623
1,0,1,14.880221294956703,16.108045315104818,18,783,16.523560759066484
3,1,1,14.978661367769956,15.816990558174398,2,543,16.98938901690174
4,0,1,14.914122846632385,16.204273347199372,2,786,16.911088166487982
3,1,1,13.592367006650065,14.73180128983843,20,395,15.176487111099874
2,0,1,12.89921982609012,14.077874822431765,2,885,14.557447902693651
2,0,0,15.29711509888849,16.176364559082295,20,488,17.24949776244942
2,0,1,15.978833583624812,16.80623028969472,10,829,17.657111099095875
4,0,0,15.816990558174398,16.549878067383858,6,677,18.08939503401845
4,0,1,15.555976732804778,16.48273876454623,12,645,17.521738650412825
5,0,1,16.08763644347361,17.133326330687378,10,788,17.82102390647976
2,0,0,15.761420707019587,16.924571516825267,6,649,17.703240870823375
2,0,0,16.00156183470237,16.955343175492022,4,519,17.78956895431187
3,1,1,14.946912669455374,16.231424336265324,14,772,16.791040124200745
4,1,0,14.603967918328545,15.623799329143539,12,330,16.562781472219765
5,0,1,15.775605342011543,16.883563493097892,4,557,17.67202085346216
4,1,1,15.919644712234481,16.759949537130716,6,334,18.065433352004817
3,1,1,16.0978929436408,17.161899703131436,12,487,18.008191020907237
2,1,1,15.176487111099874,16.08763644347361,8,539,17.034386382832476
2,1,1,14.603967918328545,15.907374619642667,8,710,16.275099399767985
5,0,1,13.304684934198283,14.346138809026444,20,879,15.250595083253597
4,0,1,15.747031969567487,16.90655301132259,10,512,17.49686174565742
2,1,1,15.816990558174398,17.12239726015519,18,561,17.721515491066857
3,0,1,15.201804919084164,16.266515656076592,6,539,17.04631495369775
3,0,1,13.458835614025542,14.508657738524219,18,544,15.201804919084164
2,0,1,14.457364444136669,15.341566861459324,16,631,16.38812278817138
2,1,0,14.603967918328545,15.732433170146335,20,546,16.25785759333348
1,1,1,14.508657738524219,15.538277155705378,14,569,16.562781472219765
4,0,0,15.816990558174398,16.70031127081098,6,384,17.782021748676488
2,0,1,14.648419680899378,16.012735135300492,6,583,16.536805985816503
5,0,1,15.201804919084164,16.556350581889475,12,517,16.600521800202614
3,1,1,14.22097566607244,15.573368475516649,18,420,15.919644712234481
2,0,1,15.464169183551656,16.3727378693319,18,644,17.030378361434938
2,1,0,15.501909511534503,16.489659207390805,8,349,17.58366319297272
3,1,0,15.856730886823913,17.04631495369775,18,662,17.595144375346674
0,0,1,14.457364444136669,15.671808548329901,20,704,16.25785759333348
4,0,1,15.671808548329901,16.556350581889475,2,324,17.684626062381145
5,1,0,13.458835614025542,14.346138809026444,18,757,15.38412647587812
3,1,1,15.573368475516649,16.951004773893423,16,361,17.550796384892365
1,1,0,14.403297222866392,15.501909511534503,4,415,16.440179150127435
5,1,1,15.27412558066379,16.440179150127435,18,618,17.103912445481086
4,1,0,15.89495209964411,17.11504428584993,8,524,17.93941392242792
0,0,0,13.9108207377686,15.226497531674536,18,887,15.538277155705378
2,0,1,15.990262279448435,17.252718377149463,12,729,17.64415195445337
4,1,0,15.38412647587812,16.73867213868343,14,774,17.39345845137093
0,0,1,12.206072645530174,13.458835614025542,20,724,14.151982794585487
5,1,1,14.151982794585487,14.808762330974558,16,320,15.907374619642667
5,1,0,14.73180128983843,15.671808548329901,16,590,16.612791892794426
5,1,0,15.907374619642667,17.04631495369775,8,796,17.872499333642605
0,1,1,15.623799329143539,16.77042083699801,6,890,17.601970340417076
0,0,1,14.508657738524219,15.341566861459324,16,651,16.40327459319198
4,0,0,15.38412647587812,16.12804598181149,12,634,17.26231845087848
4,1,1,13.710150042306449,14.845129975145433,2,660,15.590462908875947
4,0,0,14.077874822431765,15.068273526459642,12,512,15.967272761223736
4,0,1,15.250595083253597,16.02378497148708,2,900,17.175885945106174
2,1,1,15.009433026436708,16.222455666282563,20,823,16.8456442582356
2,0,1,15.978833583624812,17.161899703131436,12,880,17.33003662493343
1,0,1,13.592367006650065,14.77102200299171,2,439,14.845129975145433
5,1,1,15.816990558174398,16.654589021472887,2,441,17.68044195585857
3,0,0,15.747031969567487,16.733281290048552,6,360,17.562658920202185
1,1,1,15.990262279448435,17.33300839532259,14,561,17.82102390647976
2,1,1,15.967272761223736,17.296750647299966,4,758,17.652810017196483
2,1,0,15.501909511534503,16.84080163375981,18,621,17.23323724157764
4,1,1,14.880221294956703,15.590462908875947,18,621,16.543363386362664
3,1,0,16.0978929436408,16.860032995687696,12,342,18.14492724236586
4,1,0,15.009433026436708,16.195056692094447,4,552,16.64872390202049
0,0,0,12.611537753638338,13.122363377404328,18,376,14.151982794585487
0,1,0,14.22097566607244,15.27412558066379,12,801,16.213405830762646
3,0,1,15.501909511534503,16.60667566577699,4,512,16.997722398460883
0,1,0,15.702580206996654,16.536805985816503,18,497,17.287477010514635
0,1,0,15.555976732804778,16.660419941783683,8,386,17.168917275790083
3,0,1,15.955576721460545,17.077445872292923,2,683,17.661393760887876
0,1,0,15.816990558174398,16.997722398460883,16,779,17.43985149094064
3,0,1,15.86963429165982,16.689075197544057,6,876,18.01571551088585
3,1,1,15.789591583986283,16.61887093887081,18,515,17.553180176247643
2,0,0,15.84365880525656,16.775615653875114,12,463,17.296750647299966
4,0,1,15.761420707019587,17.10017412337048,4,486,17.678343319201648
0,0,0,15.555976732804778,16.38045991542581,6,328,17.604235347047926
2,0,0,15.919644712234481,17.236510566922608,10,343,17.62660764480246
0,1,1,16.012735135300492,17.140546578660864,8,712,17.447819660589815
3,0,0,15.176487111099874,16.292048958081757,6,607,16.96824658032793
0,1,0,15.687312734865866,16.600521800202614,4,812,17.810034784904165
4,0,1,14.648419680899378,15.856730886823913,16,589,16.759949537130716
1,0,0,15.555976732804778,16.897420527759316,18,657,17.560297644016508
4,0,0,13.592367006650065,14.845129975145433,12,453,15.483217378522351
4,0,1,15.943742263813542,16.796129193708218,14,889,17.94747198375768
1,1,1,15.27412558066379,16.660419941783683,4,564,17.239773212557427
1,0,1,12.611537753638338,13.710150042306449,20,419,14.346138809026444
1,1,0,15.978833583624812,17.341871082580436,16,663,17.553180176247643
1,0,0,15.29711509888849,16.308716010566968,4,884,17.434503884614045
1,1,1,15.538277155705378,16.636889444373487,16,528,17.2233524823451
2,1,0,13.304684934198283,14.077874822431765,12,475,15.226497531674536
4,0,1,14.73180128983843,15.444751097694555,20,695,16.549878067383858
5,0,0,15.150511624696614,16.166885815127753,10,759,16.90199719478673
2,0,0,14.73180128983843,16.077273656438063,4,636,16.231424336265324
3,0,1,15.520258650202699,16.831045458814444,10,546,17.40732829923508
5,1,1,15.319587954740548,16.654589021472887,2,639,17.415558798371595
4,0,0,14.457364444136669,15.201804919084164,10,388,15.943742263813542
5,1,1,15.671808548329901,16.811242831518264,12,594,17.001863191126915
1,0,1,15.150511624696614,16.222455666282563,6,760,16.722411617811648
4,0,1,15.65606019136176,16.642824179893303,16,582,17.71343463901292
3,0,0,12.611537753638338,13.304684934198283,6,896,14.346138809026444
5,0,1,15.775605342011543,16.897420527759316,18,891,17.236510566922608
2,0,1,13.304684934198283,14.346138809026444,2,495,15.096444403426338
3,1,1,15.29711509888849,16.543363386362664,16,865,17.14771506813948
4,0,0,15.84365880525656,16.850463544671545,12,775,17.531518679466462
5,1,1,15.978833583624812,17.088874568116545,10,318,17.667783558986645
3,1,1,15.538277155705378,16.35711255142882,12,395,17.641975675030775
4,0,0,15.226497531674536,16.38812278817138,14,772,17.20665760377293
2,0,1,15.88237331743725,16.59432982995469,18,318,17.899804784332872
3,0,1,15.538277155705378,16.855259716935038,14,649,17.396247853458508
3,0,0,13.997832114758229,14.946912669455374,10,438,15.967272761223736
5,1,0,15.747031969567487,16.796129193708218,6,588,17.54601168676903
5,0,0,14.808762330974558,15.538277155705378,2,815,16.364955728889846
4,1,1,16.0978929436408,16.911088166487982,4,364,17.937794488875618
2,0,0,16.045524958123483,17.290577788192884,4,586,18.03648777111974
4,0,0,15.717618084361195,17.04631495369775,12,555,17.7052879544451
4,1,0,14.077874822431765,15.341566861459324,10,312,15.65606019136176
2,1,1,15.88237331743725,16.654589021472887,16,605,17.999086253914317
5,0,0,15.717618084361195,16.95966283663654,18,672,17.356469882001587
2,0,1,14.557447902693651,15.319587954740548,18,591,16.11809565095832
4,1,1,15.363073066680286,16.213405830762646,4,321,17.10017412337048
2,1,0,15.123843377614453,16.41076526492114,16,393,17.022313801598205
0,1,1,15.573368475516649,16.897420527759316,2,561,17.2430252479438
5,1,1,14.690979295318174,15.747031969567487,20,725,16.40327459319198
1,0,1,15.907374619642667,17.133326330687378,16,438,17.76096833947866
5,1,1,15.501909511534503,16.87890147999208,12,399,17.3089832157356
0,1,0,14.151982794585487,15.501909511534503,8,592,16.077273656438063
2,0,0,14.73180128983843,15.967272761223736,8,835,16.556350581889475
0,0,1,14.28551418721001,15.483217378522351,4,733,16.02378497148708
0,0,0,15.123843377614453,16.176364559082295,20,484,17.014183675514957
5,0,1,13.122363377404328,14.403297222866392,20,615,14.77102200299171
3,0,1,15.483217378522351,16.785925023533974,4,591,17.635418274484614
0,1,1,14.845129975145433,15.732433170146335,12,349,16.73867213868343
1,1,1,16.077273656438063,17.213369038360916,18,478,18.21365657451804
4,1,0,14.603967918328545,15.86963429165982,20,633,16.46875252257149
1,0,1,15.943742263813542,17.246266741867974,8,378,17.85151954317341
1,0,0,14.557447902693651,15.483217378522351,20,461,16.530205301785152
2,0,1,14.845129975145433,15.761420707019587,2,834,16.364955728889846
0,0,0,14.73180128983843,15.573368475516649,20,671,16.671980764184756
3,1,1,14.346138809026444,15.573368475516649,10,524,16.48273876454623
3,1,0,15.623799329143539,16.8456442582356,4,816,17.7355017330416
3,1,0,15.226497531674536,16.275099399767985,10,729,17.236510566922608
5,0,1,15.319587954740548,16.35711255142882,8,307,17.220035729719104
2,1,1,15.538277155705378,16.76519889301686,8,350,16.920097236430347
3,0,1,15.573368475516649,16.62491325332677,10,444,17.569709478198853
4,0,0,15.967272761223736,17.10017412337048,10,895,17.516812532076766
2,1,0,14.880221294956703,16.166885815127753,20,708,16.636889444373487
2,0,1,15.931766072766827,16.68340946000838,2,355,17.423722109010754
5,0,0,14.690979295318174,15.444751097694555,6,756,16.1573163641116
4,1,0,15.538277155705378,16.300417207752275,4,719,17.088874568116545
1,1,1,16.06680235657077,17.382222378104004,14,439,17.379393521903527
4,0,1,15.404745763080856,16.58182966719046,10,668,17.421008403139158
4,0,1,15.590462908875947,16.61887093887081,2,765,17.641975675030775
5,1,1,13.122363377404328,14.22097566607244,4,476,14.603967918328545
3,1,0,15.761420707019587,16.892822818510687,14,781,17.572048660552024
1,0,0,15.068273526459642,16.35711255142882,4,350,17.10017412337048
0,1,0,15.464169183551656,16.316946509703484,16,783,16.972510979114386
3,1,1,15.65606019136176,16.80623028969472,12,770,16.946647468524468
2,0,0,15.943742263813542,17.158372362613466,10,822,17.826473511247325
1,0,1,15.830413578506539,16.929025867174648,14,469,17.5673648112396
2,1,0,15.009433026436708,16.38045991542581,16,300,16.90199719478673
2,0,0,15.990262279448435,16.924571516825267,14,692,17.84620509310992
5,1,0,12.206072645530174,13.458835614025542,18,707,13.458835614025542
5,0,1,15.89495209964411,17.18624873214172,4,658,17.778226677707938
3,1,0,13.815510557964274,15.201804919084164,6,625,15.226497531674536
1,1,0,16.056220247240233,17.10017412337048,10,343,17.764829348136118
5,1,0,14.557447902693651,15.80338490611862,18,358,16.60667566577699
4,1,1,15.501909511534503,16.25785759333348,20,705,17.45309671769066
2,1,1,15.363073066680286,16.530205301785152,8,799,17.133326330687378
3,1,0,15.990262279448435,17.33300839532259,12,397,17.97907018920785
5,1,0,14.978661367769956,16.316946509703484,6,493,16.93787548245163
0,1,1,15.789591583986283,16.90199719478673,4,446,17.921454256029726
2,0,1,14.73180128983843,15.789591583986283,16,315,16.61887093887081
5,0,1,15.747031969567487,16.569171270318538,14,887,17.703240870823375
5,1,1,15.555976732804778,16.835935444108635,16,429,17.24949776244942
4,1,1,15.520258650202699,16.530205301785152,18,673,17.49433967622471
4,0,1,16.034714042019267,17.18624873214172,10,731,17.96812402831035
5,1,1,15.555976732804778,16.25785759333348,2,732,17.51434034293138
5,1,1,15.424948470398375,16.612791892794426,14,525,17.521738650412825
4,0,0,14.648419680899378,15.520258650202699,6,343,16.300417207752275
0,0,1,14.914122846632385,16.213405830762646,16,331,16.883563493097892
0,0,0,15.88237331743725,17.081269968731327,18,845,17.952275836070328
2,1,0,14.508657738524219,15.64005985001532,16,696,16.249123913364723
5,0,0,14.808762330974558,15.978833583624812,14,772,16.60667566577699
3,1,1,15.671808548329901,16.575520497997196,18,628,17.49686174565742
0,0,1,15.919644712234481,16.76519889301686,2,764,17.84620509310992
1,1,0,14.845129975145433,15.747031969567487,14,553,16.60667566577699
1,0,0,16.00156183470237,16.811242831518264,2,653,17.529082624668582
1,0,0,15.444751097694555,16.811242831518264,4,506,17.595144375346674
3,1,0,14.845129975145433,15.955576721460545,20,431,16.70031127081098
2,0,1,15.623799329143539,16.325109820342647,18,697,17.48673507683949
2,0,0,15.943742263813542,17.014183675514957,6,588,17.635418274484614
1,0,0,14.28551418721001,15.538277155705378,6,846,16.034714042019267
5,1,0,15.226497531674536,16.213405830762646,14,379,16.897420527759316
1,0,0,12.611537753638338,13.458835614025542,10,745,13.815510557964274
3,1,0,16.077273656438063,17.356469882001587,20,523,17.88111265132072
4,1,1,15.931766072766827,17.050259731988763,4,624,17.86031467462624
1,1,0,15.341566861459324,16.630919277386983,16,407,17.26866767855714
3,0,1,15.538277155705378,16.266515656076592,12,756,17.25912865551038
3,1,1,15.226497531674536,15.931766072766827,16,351,16.780783624033557
3,0,0,15.123843377614453,16.41076526492114,18,373,16.73867213868343
4,0,1,13.592367006650065,14.690979295318174,2,461,15.464169183551656
4,1,0,15.907374619642667,17.151280134303974,12,672,17.541203985200926
2,1,1,14.808762330974558,16.06680235657077,10,434,16.461685355348397
2,0,1,15.761420707019587,16.87890147999208,12,541,17.353567122343627
3,0,1,15.907374619642667,17.193098073987297,2,413,17.824660274123143
1,1,0,14.978661367769956,15.84365880525656,4,592,16.660419941783683
4,0,1,12.89921982609012,14.151982794585487,10,665,14.648419680899378
1,1,0,15.86963429165982,16.98938901690174,4,313,17.76290070722971
0,0,0,15.573368475516649,16.791040124200745,14,673,17.617718697385214
0,0,1,14.77102200299171,15.60727002719233,8,382,16.432906390798355
5,0,0,15.501909511534503,16.864783598446294,12,661,17.76096833947866
3,1,1,13.304684934198283,14.346138809026444,4,576,14.946912669455374
1,1,0,13.304684934198283,13.997832114758229,14,443,15.363073066680286
5,1,1,16.06680235657077,16.892822818510687,16,307,18.040883382592778
4,1,1,14.457364444136669,15.38412647587812,12,656,16.1378982782545
1,1,1,16.0978929436408,16.869511739642242,4,885,18.22830885130491
3,1,0,15.86963429165982,16.62491325332677,20,896,17.896432099854234
5,0,0,15.404745763080856,16.461685355348397,2,802,17.20328491929429
3,1,1,15.931766072766827,16.93787548245163,2,650,17.585969999070635
4,0,1,15.176487111099874,16.00156183470237,10,665,17.140546578660864
2,1,0,16.012735135300492,17.39066124674987,12,339,17.768675506723596
1,0,0,16.077273656438063,17.293668980762558,20,447,17.88111265132072
5,0,1,13.815510557964274,14.690979295318174,18,613,15.623799329143539
5,1,0,14.845129975145433,15.789591583986283,16,424,16.536805985816503
2,0,0,15.931766072766827,16.850463544671545,6,667,17.83369375922081
4,0,1,15.747031969567487,16.722411617811648,18,715,17.25912865551038
5,0,1,15.150511624696614,16.02378497148708,18,654,17.081269968731327
2,0,0,15.89495209964411,16.694709015262312,20,549,17.733515635069967
4,1,1,16.0978929436408,17.20665760377293,4,373,17.980624191074583
0,1,1,14.880221294956703,15.789591583986283,16,332,16.835935444108635
4,1,0,15.88237331743725,17.26549810379586,20,534,17.7052879544451
3,0,0,15.341566861459324,16.70031127081098,8,396,17.20328491929429
2,1,0,13.815510557964274,15.123843377614453,18,892,15.687312734865866
5,1,0,16.012735135300492,16.874217630679652,14,602,17.86729550576758
0,1,1,16.056220247240233,17.40180342330311,10,615,17.934547732776746
5,1,1,15.816990558174398,16.963963918535928,20,482,17.826473511247325
0,1,0,15.702580206996654,16.816230373029303,16,397,17.76290070722971
0,0,0,14.077874822431765,15.03928598958639,10,464,15.65606019136176
